subject,subject_type,relation,object,object_type,confidence,frequency,weight,source_id,source_text
Phùng Quốc,PERSON,LÃNH_ĐẠO,Công ty TNHH Ván sàn,ORGANIZATION,0.8496000170707703,1,0.8496000170707703,6121,"Do đó, việc có công ty chuyên thiết kế để cung cấp mẫu sản phẩm cho doanh nghiệp Việt sản xuất chính là mơ ước của HAWA."
HAWA,ORGANIZATION,CÓ_GIÁ_TRỊ,15 tỷ USD,MONEY,0.7498999834060669,1,0.7498999834060669,6121,"Sau hợp nhất, HAWA có gần 1.000 doanh nghiệp hội viên với tổng giá trị xuất khẩu đạt hơn 8 tỷ USD/năm, chiếm gần 50% tổn"
Yu Byong,PERSON,LÃNH_ĐẠO,Quỹ Văn hóa Game Hàn,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6122,"Tại buổi họp, Ông Yu Byong Han, Giám đốc Quỹ Văn hóa Game Hàn Quốc, cho biết đằng sau sự phát triển vượt bậc của ngành c"
Trung tâm Văn hóa Hàn Quốc,ORGANIZATION,HỢP_TÁC,Cơ quan Nội dung Sáng tạo Hàn Quốc,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6122,"Kết thúc buổi họp, Quỹ Văn hóa Game Hàn Quốc, Ủy ban Quản lý Sản phẩm Game Hàn Quốc và Cục Phát thanh Truyền hình và Thô"
Cơ quan Nội dung Sáng tạo Hàn Quốc,ORGANIZATION,HỢP_TÁC,Trung tâm Văn hóa Hàn Quốc,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6122,"Kết thúc buổi họp, Quỹ Văn hóa Game Hàn Quốc, Ủy ban Quản lý Sản phẩm Game Hàn Quốc và Cục Phát thanh Truyền hình và Thô"
Đó là bởi giá cà phê xuất khẩu bình quân,UNKNOWN,CÓ_GIÁ_TRỊ,5.661 USD,UNKNOWN,0.75,1,0.75,6123,"Thống kê từ Cục Hải quan cho thấy, tháng 11 vừa qua, nước ta xuất khẩu gần 89.000 tấn cà phê, thu về khoảng 508 triệu US"
FHS,ORGANIZATION,HỢP_TÁC,Trường Cao đẳng Công nghệ Hà Tĩnh,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6124,"Anh Hồ Văn An (35 tuổi, phường Trần Phú, Hà Tĩnh) là 1 trong số các học viên đã theo học khóa đào tạo nghề ngắn hạn miễn"
Trường Cao đẳng Công nghệ Hà Tĩnh,ORGANIZATION,HỢP_TÁC,FHS,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6124,"Anh Hồ Văn An (35 tuổi, phường Trần Phú, Hà Tĩnh) là 1 trong số các học viên đã theo học khóa đào tạo nghề ngắn hạn miễn"
Hà,LOCATION,CÓ_GIÁ_TRỊ,5 triệu,MONEY,0.75,1,0.75,6132,"Từ 'cầm điện thoại là có đơn' đến nỗ lực kiếm từng đơn Gần 12 giờ đêm, chị Nguyễn Thu Trang (Thanh Xuân, Hà Nội) vẫn ngồ"
Lê Thị,PERSON,LÃNH_ĐẠO,Sapo Social Commerce &,ORGANIZATION,0.849399983882904,1,0.849399983882904,6132,"Thời của livestream kiếm tiền dễ đã qua Bà Lê Thị Nga, Giám đốc Sapo Social Commerce & Shipping, cho biết, các buổi live"
Jared,PERSON,LÃNH_ĐẠO,Microsoft,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,6135,"Song ngày nay, các mô hình AI đã hiểu ý định của người dùng tốt hơn và chúng có thể đặt thêm câu hỏi nếu chưa hiểu người"
Nguyễn Phong@@,PERSON,LÃNH_ĐẠO,Asia Life,ORGANIZATION,0.8483999967575073,1,0.8483999967575073,6136,"Lãnh đạo Asia Life bị bắt Không chỉ Quang Linh và Hằng Du Mục bị bắt, Cơ quan Công an còn khởi tố bị can, bắt tạm giam đ"
Lê Tuấn,PERSON,LÃNH_ĐẠO,CTCP Tập đoàn Chị Em Rọt,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6136,"Đến ngày 7/3, Sở Y tế Đắk Lắk ra quyết định thành lập đoàn kiểm tra doanh nghiệp này. Đại diện công ty cho biết, đơn vị "
Trương Anh,PERSON,LÃNH_ĐẠO,TAT Law Firm,ORGANIZATION,0.8499000072479248,2,1.6998000144958496,11931,"Điều này không chỉ gây thiệt hại về kinh tế mà còn ảnh hưởng đến uy tín quốc gia, môi trường đầu tư và tiến trình hội nh"
TTHC,UNKNOWN,TĂNG_TRƯỞNG,"12,04%",UNKNOWN,0.7,1,0.7,6146,"Từ ngày 2-1, bộ phận ""một cửa"" toàn thành phố tập trung số hóa hồ sơ TTHC trên Hệ thống thông tin giải quyết TTHC của th"
Bộ Công Thương,ORGANIZATION,HỢP_TÁC,Mặt trận Tổ quốc Việt Nam,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6152,"Phó Thủ tướng đề nghị Bộ Công an và TP Hà Nội lên kế hoạch bảo đảm an ninh, trật tự trong suốt quá trình diễn ra hội chợ"
Mặt trận Tổ quốc Việt Nam,ORGANIZATION,HỢP_TÁC,Bộ Công Thương,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6152,"Phó Thủ tướng đề nghị Bộ Công an và TP Hà Nội lên kế hoạch bảo đảm an ninh, trật tự trong suốt quá trình diễn ra hội chợ"
Apple,ORGANIZATION,LIÊN_QUAN,Foxconn,ORGANIZATION,0.5,1,0.5,6153,"Apple đối mặt 'báo động đỏ' tại Trung Quốc, Foxconn công bố doanh thu kỷ lục"
Foxconn,ORGANIZATION,LIÊN_QUAN,Apple,ORGANIZATION,0.5,1,0.5,6153,"Apple đối mặt 'báo động đỏ' tại Trung Quốc, Foxconn công bố doanh thu kỷ lục"
Apple,ORGANIZATION,LIÊN_QUAN,Trung,LOCATION,0.5,1,0.5,6153,"Apple đối mặt 'báo động đỏ' tại Trung Quốc, Foxconn công bố doanh thu kỷ lục"
Foxconn,ORGANIZATION,LIÊN_QUAN,Trung,LOCATION,0.5,1,0.5,6153,"Apple đối mặt 'báo động đỏ' tại Trung Quốc, Foxconn công bố doanh thu kỷ lục"
Apple,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 15,2%",PERCENT,0.699999988079071,1,0.699999988079071,6153,"Trong lúc này, một số đối thủ nội của Apple lại quảng bá những tính năng AI riêng. Foxconn công bố doanh thu kỷ lục Foxc"
Foxconn,ORGANIZATION,CÓ_GIÁ_TRỊ,"4,8 tỷ",MONEY,0.7488999962806702,2,1.4977999925613403,6153,"Tính riêng tháng 12 vừa qua, doanh thu Foxconn đạt 654,8 tỷ Đài tệ, tăng 42,3% so với tháng 12 năm 2023, trở thành mức c"
Foxconn đã có một năm thành công rực rỡ khi,UNKNOWN,TĂNG_TRƯỞNG,76%,UNKNOWN,0.7,2,1.4,6153,"Tính riêng tháng 12 vừa qua, doanh thu Foxconn đạt 654,8 tỷ Đài tệ, tăng 42,3% so với tháng 12 năm 2023, trở thành mức c"
ta,PERSON,LÃNH_ĐẠO,Nvidia,ORGANIZATION,0.8149999976158142,1,0.8149999976158142,6153,"Vài tuần trước, ông lần đầu chạm mốc 486 tỷ USD do cổ phiếu Tesla lập đỉnh và định giá SpaceX vọt lên 350 tỷ USD. Chỉ ri"
Việt Nam,LOCATION,CÓ_GIÁ_TRỊ,900 tỷ,MONEY,0.7491000294685364,1,0.7491000294685364,6166,"Theo Hiệp hội An ninh mạng quốc gia, năm 2024, thiệt hại do lừa đảo trực tuyến tại Việt Nam ước tính 18.900 tỷ đồng, tro"
Bộ TT&TT,ORGANIZATION,HỢP_TÁC,Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6167,"Chiều 25/9, Bộ TT&TT đã phối hợp cùng Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh phát động chương trình: Hiện diện "
Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh,ORGANIZATION,HỢP_TÁC,Bộ TT&TT,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6167,"Chiều 25/9, Bộ TT&TT đã phối hợp cùng Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh phát động chương trình: Hiện diện "
Thành,PERSON,LÃNH_ĐẠO,CTCP Tập đoàn Thiên Minh,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6170,"Trưa 3/1, lực lượng công an xuất hiện tại trụ sở Công ty CP Tập đoàn Thiên Minh Đức và nhà riêng của nhà bà Chu Thị Thàn"
Lê Minh Trung,PERSON,LÃNH_ĐẠO,UBND huyện Châu,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6172,"Ông Lê Minh Trung - Chủ tịch UBND huyện Châu Thành, chia sẻ: ""Công tác lãnh đạo, điều hành được đặt lên hàng đầu, thường"
Lê Minh Trung,PERSON,LÃNH_ĐẠO,UBND huyện Châu Thành,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6172,"Nhiều năm qua, Chỉ số CCHC của huyện Châu Thành luôn được cải thiện, dẫn đầu các địa phương, ông Lê Minh Trung - Chủ tịc"
quý 3,DATE,TĂNG_TRƯỞNG,"tăng 6,88%",PERCENT,0.699999988079071,1,0.699999988079071,6175,"Theo đó, kinh tế - xã hội tiếp tục duy trì ổn định và phát triển trên nhiều lĩnh vực.Tăng trưởng GRDP quý 3 ước tăng 6,8"
GRDP ước,UNKNOWN,TĂNG_TRƯỞNG,"7,31%",UNKNOWN,0.7,1,0.7,6175,"Theo đó, kinh tế - xã hội tiếp tục duy trì ổn định và phát triển trên nhiều lĩnh vực.Tăng trưởng GRDP quý 3 ước tăng 6,8"
Cook,PERSON,LÃNH_ĐẠO,Apple,ORGANIZATION,0.8500000238418579,2,1.7000000476837158,6179,"Báo cáo cũng mô tả ông là người ""rất điềm đạm, không bao giờ viết email gây tranh cãi và là kiểu lãnh đạo kín đáo trong "
Giá laptop có thể,UNKNOWN,TĂNG_TRƯỞNG,40%,UNKNOWN,0.7,1,0.7,6182,Giá laptop có thể tăng 40% ngay trong năm nay
WinCommerce,ORGANIZATION,HỢP_TÁC,Techcombank,ORGANIZATION,0.7856000065803528,1,0.7856000065803528,6184,WinCommerce hiện là chuỗi bán lẻ hiện đại lớn nhất Việt Nam về quy mô với gần 4.000 siêu thị/cửa hàng WinMart/WinMart+/W
Techcombank,ORGANIZATION,HỢP_TÁC,WinCommerce,ORGANIZATION,0.7856000065803528,1,0.7856000065803528,6184,WinCommerce hiện là chuỗi bán lẻ hiện đại lớn nhất Việt Nam về quy mô với gần 4.000 siêu thị/cửa hàng WinMart/WinMart+/W
BAT,ORGANIZATION,ĐẶT_TẠI,Đồng Nai,LOCATION,0.7494000196456909,1,0.7494000196456909,6189,"Để đạt được tiêu chuẩn này, doanh nghiệp cần đảm bảo 5 tiêu chí: quản trị nước tốt, cân bằng nước bền vững, tình trạng c"
FPT,ORGANIZATION,THUỘC_NGÀNH,chuyển đổi,INDUSTRY,0.7199000120162964,1,0.7199000120162964,6192,"Nhằm tạo cơ hội dễ dàng tiếp cận và sử dụng FPT AI Studio cho các nhà nghiên cứu, lập trình viên, FPT miễn phí đăng ký s"
Trần Tuấn,PERSON,LÃNH_ĐẠO,Công ty Luật Minh Bạch,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6193,"Trao đổi với PV VietNamNet, luật sư Trần Tuấn Anh, Giám đốc Công ty Luật Minh Bạch cho biết, cần tách bạch việc đặt tên "
BSR,ORGANIZATION,CÓ_GIÁ_TRỊ,45 tỷ,MONEY,0.7439000010490417,1,0.7439000010490417,6196,Thành công này không chỉ chứng minh năng lực làm chủ công nghệ mới mà còn mở ra hướng đi chiến lược cho hệ sinh thái sản
Sokfarm đặt mức,UNKNOWN,TĂNG_TRƯỞNG,200%,UNKNOWN,0.7,1,0.7,6198,"Tháng 6/2019, họ bắt đầu xây xưởng sản xuất các sản phẩm từ mật hoa dừa để tung ra thị trường. Đến nay, mỗi năm Sokfarm "
Evoucher du lịch,UNKNOWN,CÓ_GIÁ_TRỊ,20 triệu đồng,UNKNOWN,0.75,1,0.75,6203,"Ở lần quay số đợt 1, trong số hơn 2,5 triệu mã dự thưởng hợp lệ, VPBank đã tìm ra hơn 1.000 khách hàng may mắn nhận các "
MobiFone,ORGANIZATION,THUỘC_NGÀNH,viễn thông,INDUSTRY,0.7200000286102295,1,0.7200000286102295,6204,"Lĩnh vực dịch vụ số của MobiFone có độ tăng trưởng cao của rất nhiều sản phẩm, dịch vụ như MobiFone Meet tăng trưởng 105"
MobiFone Meet,UNKNOWN,TĂNG_TRƯỞNG,1050%,UNKNOWN,0.7,1,0.7,6204,"Lĩnh vực dịch vụ số của MobiFone có độ tăng trưởng cao của rất nhiều sản phẩm, dịch vụ như MobiFone Meet tăng trưởng 105"
Cloud,UNKNOWN,TĂNG_TRƯỞNG,312%,UNKNOWN,0.7,1,0.7,6204,"Lĩnh vực dịch vụ số của MobiFone có độ tăng trưởng cao của rất nhiều sản phẩm, dịch vụ như MobiFone Meet tăng trưởng 105"
Agri,UNKNOWN,TĂNG_TRƯỞNG,49%,UNKNOWN,0.7,1,0.7,6204,"Lĩnh vực dịch vụ số của MobiFone có độ tăng trưởng cao của rất nhiều sản phẩm, dịch vụ như MobiFone Meet tăng trưởng 105"
MobiFone Invoice,UNKNOWN,TĂNG_TRƯỞNG,58%,UNKNOWN,0.7,1,0.7,6204,"Lĩnh vực dịch vụ số của MobiFone có độ tăng trưởng cao của rất nhiều sản phẩm, dịch vụ như MobiFone Meet tăng trưởng 105"
MobiFone,ORGANIZATION,CÓ_GIÁ_TRỊ,06 tỷ,MONEY,0.7455000281333923,1,0.7455000281333923,6204,"Các chiến lược phát triển sản phẩm mới, cải tiến dịch vụ và đẩy mạnh chuyển đổi công nghệ 5G đã mang lại những kết quả t"
Nguyễn Hồng,PERSON,LÃNH_ĐẠO,MobiFone,ORGANIZATION,0.8499000072479248,2,1.6998000144958496,6204,"Phát biểu tại hội nghị, ông Nguyễn Hồng Hiển, Chủ tịch MobiFone, cho biết năm 2025, MobiFone sẽ quyết tâm chuyển khẩu hi"
VDB,ORGANIZATION,HỢP_TÁC,Aqua One@@,ORGANIZATION,0.7870000004768372,1,0.7870000004768372,6211,"VDB ký hợp tác với Aqua One, cho vay vốn dự án Thủy điện Hướng Phùng"
Aqua One@@,ORGANIZATION,HỢP_TÁC,VDB,ORGANIZATION,0.7870000004768372,1,0.7870000004768372,6211,"VDB ký hợp tác với Aqua One, cho vay vốn dự án Thủy điện Hướng Phùng"
Huỳnh,PERSON,LÃNH_ĐẠO,Hiệp hội Thanh Long Bình,ORGANIZATION,0.8497999906539917,3,2.5494000911712646,6219,"Như VietNamNet đã đưa tin, ông Huỳnh Cảnh, Chủ tịch Hiệp hội Thanh Long Bình Thuận, cho biết, hoạt động xuất khẩu thanh "
Việt Nam,LOCATION,CÓ_GIÁ_TRỊ,"6,29 tỷ",MONEY,0.7337999939918518,1,0.7337999939918518,6221,"Triển khai nhiều giải pháp tạo thuận lợi, hỗ trợ thương mại, với kim ngạch xuất nhập khẩu đạt kỷ lục trên 786 tỷ USD Một"
Nguyễn Mậu,PERSON,LÃNH_ĐẠO,Hội Nông dân xã Toàn,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6227,"Trang trại cũng tạo việc làm ổn định cho 10 lao động địa phương, với mức lương trung bình từ 8 đến 10 triệu đồng mỗi thá"
Mai Kiều Liên,PERSON,LÃNH_ĐẠO,Vinamilk,ORGANIZATION,0.8500000238418579,1,0.8500000238418579,6233,"Bà Mai Kiều Liên - Tổng giám đốc Vinamilk cho biết: ""Mức doanh thu và lợi nhuận quý 3 của Vinamilk cho thấy chúng tôi đa"
Nguyễn Thị,PERSON,LÃNH_ĐẠO,Bảo Tín Mạnh Hải,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,6239,"Riêng dòng Tiểu Kim Cát 0,1 chỉ sẽ cung cấp 100 sản phẩm/1 cửa hàng/ngày. Bảo Tín Mạnh Hải được thành lập từ năm 1992, l"
năm 2025,DATE,CÓ_GIÁ_TRỊ,"14,5 triệu",MONEY,0.75,1,0.75,6241,"Gia tăng trữ lượng dầu khí năm 2025 ước đạt 14,5 triệu tấn quy dầu, vượt 11,5% kế hoạch cận dưới năm 2025 (kế hoạch năm "
năm 2025,DATE,CÓ_GIÁ_TRỊ,37 tỷ,MONEY,0.7488999962806702,1,0.7488999962806702,6241,"năm 2025 ước đạt 9,98 triệu tấn, vượt 1,69 triệu tấn (≈ vượt 20,3%) kế hoạch năm, tăng 0,8% so với thực hiện năm 2024 (9"
năm 2025,DATE,CÓ_GIÁ_TRỊ,"1,2 nghìn",MONEY,0.7498999834060669,1,0.7498999834060669,6241,"Tổng doanh thu hợp nhất năm 2025 ước đạt 651,2 nghìn tỷ đồng, vượt 0,4% kế hoạch năm (648,3 nghìn tỷ đồng); tăng 11% so "
Nguyễn Phan Huy,PERSON,LÃNH_ĐẠO,TikTok,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,6247,"Đại diện SYS Việt Nam, ông Nguyễn Phan Huy Khôi, Giám đốc Trung tâm, gửi lời cảm ơn đến TikTok vì sự hỗ trợ mạnh mẽ đối "
Thân Minh,PERSON,LÃNH_ĐẠO,FPT,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,6249,"Bốn cơ sở dữ liệu còn lại theo Nghị quyết số 71/NQ-CP đang được phối hợp triển khai, bảo đảm lộ trình hoàn thành trong n"
Nguyễn Thanh Hòa,PERSON,LÃNH_ĐẠO,Trung tâm Chuyển đổi số TP.HCM,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6252,"Nhân lực cho chuyển đổi số cần có sự đãi ngộ bằng những chính sách đột phá và thu hút theo hướng tuyển dụng, mời gọi nhữ"
Kevin Warsh,PERSON,LÃNH_ĐẠO,Cục Dự trữ Liên bang Mỹ,ORGANIZATION,0.8499000072479248,3,2.5497000217437744,6268,"Trong 2 phiên cuối tháng 1, giá vàng lao dốc từ đỉnh cao lịch sử 5.600 USD/ounce giữa lúc đồng USD hồi phục khá mạnh do "
Bùi Quang Cường,PERSON,LÃNH_ĐẠO,Công ty iViet,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,6269,"""Temu đang cố gắng duy trì uy tín với khách hàng""? Sàn thương mại điện tử (TMĐT) Temu do Công ty Elementary Innovation P"
Comex,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 73,5%",PERCENT,0.6995000243186951,1,0.6995000243186951,6270,"Từ cuối tháng 11/2024, các kho vàng của Comex tăng 73,5% lên 30,4 triệu troy ounce (khoảng 945 tấn), mức cao nhất kể từ "
New,LOCATION,TĂNG_TRƯỞNG,tăng 11%,PERCENT,0.6998999714851379,1,0.6998999714851379,6270,"Động thái này cho phép họ tránh được thua lỗ, thậm chí kiếm được lợi nhuận bằng cách bán thêm vàng với giá cao hơn tại M"
Jinki,PERSON,LÃNH_ĐẠO,Glassdome,ORGANIZATION,0.8485000133514404,1,0.8485000133514404,6275,Công nghệ của Glassdome khi kết hợp với kinh nghiệm triển khai các dự án số quy mô lớn của FPT sẽ mang đến các giải pháp
Tây Ban Nha,UNKNOWN,TĂNG_TRƯỞNG,"41,5%",UNKNOWN,0.7,1,0.7,6278,"So với năm 2024, giá trị xuất khẩu cà phê năm 2025 sang thị trường Đức tăng 2 lần, thị trường Ý tăng 52,3% và thị trường"
IV sẽ,UNKNOWN,CÓ_GIÁ_TRỊ,3.700 USD,UNKNOWN,0.75,1,0.75,6279,"Trong một báo cáo mới nhất, Suki Cooper - Trưởng phòng Nghiên cứu Hàng hóa tại Ngân hàng Standard Chartered, dự đoán giá"
Lâm Thanh Hải,PERSON,LÃNH_ĐẠO,Lotus,ORGANIZATION,0.8495000004768372,1,0.8495000004768372,6283,"Theo ông Lâm Thanh Hải - Giám đốc điều hành Lotus Land, trầm hương không chỉ là nguyên liệu quý hiếm mà còn mang giá trị"
Phú Quý đã,UNKNOWN,TĂNG_TRƯỞNG,"14,5%",UNKNOWN,0.7,1,0.7,6284,"Chốt phiên giao dịch ngày 24/1, giá bạc trong nước khép lại một tuần biến động chưa từng thấy. Lần đầu tiên trong lịch s"
Sacombank cũng,UNKNOWN,TĂNG_TRƯỞNG,"7,2%",UNKNOWN,0.7,1,0.7,6284,"Tính từ đầu năm đến nay, giá bạc của Phú Quý đã tăng mạnh 41,8%. Giá bạc miếng Kim Phúc Lộc 999 loại 1 lượng và giá bạc "
DXY,UNKNOWN,TĂNG_TRƯỞNG,"0,2%",UNKNOWN,0.7,1,0.7,6291,"Mỹ điều thêm phương tiện phòng thủ như tàu sân bay và máy bay tiếp dầu, triển khai thêm năng lực đến Trung Đông để bảo v"
Phan Đức,PERSON,LÃNH_ĐẠO,Hiệp hội Blockchain Việt Nam,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,6292,"Nhìn từ các vụ hack sàn giao dịch Bybit vừa qua, ông Phan Đức Trung, Chủ tịch Hiệp hội Blockchain Việt Nam kêu gọi, Việt"
Stratasys,ORGANIZATION,HỢP_TÁC,Vinmec,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6293,"Sự kiện đánh dấu bước ngoặt quan trọng, mở ra kỷ nguyên mới trong việc ứng dụng công nghệ 3D tiên tiến vào đào tạo và ch"
Vinmec,ORGANIZATION,HỢP_TÁC,Stratasys,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,6293,"Sự kiện đánh dấu bước ngoặt quan trọng, mở ra kỷ nguyên mới trong việc ứng dụng công nghệ 3D tiên tiến vào đào tạo và ch"
Rajiv Bajaj,PERSON,LÃNH_ĐẠO,Stratasys,ORGANIZATION,0.8496000170707703,2,1.6992000341415405,6293,"Ông Rajiv Bajaj - Giám đốc Điều hành Stratasys khu vực Ấn Độ, Đông Nam Á và Úc - New Zealand - khẳng định: ""Statasys (tậ"
Bùi Lê Hùng,PERSON,LÃNH_ĐẠO,AIT,ORGANIZATION,0.8496999740600586,1,0.8496999740600586,6293,Vai trò của AIT trong hành trình đồng hành cùng Stratasys Đồng hành cùng Stratasys trong sự kiện lần này là AIT - đơn vị
